Date,Close,High,Low,Open,Volume
6/16/22,351.9842529,356.1026642,349.5170441,355.6898709,134473300
6/17/22,352.7430115,356.1368297,349.1853341,352.4055834,111113900
6/21/22,361.6228027,363.0304498,358.4796725,358.5568208,76811900
6/22/22,360.9672241,365.1419702,356.9081417,357.3323689,90059400
6/23/22,364.5056152,365.2479982,359.5209889,363.1365422,79292100
6/24/22,376.0946655,376.1043164,367.6969486,367.7258718,98050300
6/27/22,374.6580505,377.3287284,373.5492869,377.029845,66009600
6/28/22,367.0027771,379.064273,366.8870841,376.2393276,86548900
6/29/22,366.7038879,368.5646857,364.8527411,367.5619934,65676000
6/30/22,363.7246704,367.0124172,359.202816,362.7508719,112508300
7/1/22,367.5716248,368.0151538,360.3983642,363.059421,74839700
7/5/22,368.2657776,368.2850794,359.5306034,362.4037736,81438000
7/6/22,369.5095825,372.0356446,365.9904495,368.4104401,70426200
7/7/22,375.0437317,375.8536121,369.5288067,371.3124855,64525900
7/8/22,374.7352295,376.6346013,371.833136,373.3853994,72397800
7/11/22,370.4544373,372.9997716,369.7505989,372.0163516,58366900
7/12/22,367.1763,372.315223,365.4022721,369.8952032,62219200
7/13/22,365.2480164,368.2272583,361.2275374,361.6517647,84224600
7/14/22,364.3609924,365.4601053,357.7373037,360.2151404,89704800
7/15/22,371.3221741,371.4378671,366.8967401,368.8346568,79060400
7/18/22,368.2561035,375.1401005,367.0123452,374.4555641,63203600
7/19/22,378.2061768,378.7846712,371.5728658,372.2381006,78506000
7/20/22,380.6164856,382.0530853,377.0105835,378.3989582,71843800
7/21/22,384.4924011,384.5405967,377.5891013,380.0283934,64903900
7/22/22,380.9250488,385.8325563,378.6689471,384.6177504,72197300
7/25/22,381.3878174,382.2555442,379.1124141,381.5613569,53631500
7/26/22,376.8756714,379.9320028,375.9693703,379.7198892,52946400
7/27/22,386.6617432,388.4357711,379.9223318,380.2212151,82342100
7/28/22,391.5114136,392.2152225,383.8753518,387.4812838,73966600
7/29/22,397.2191162,398.2218378,392.1862651,392.9672222,87003700
8/1/22,396.0428772,398.5882408,393.7578522,394.4809629,69997500
8/2/22,393.4300537,398.192945,392.2345201,394.4520478,63435400
8/3/22,399.5909729,400.7768556,395.3005044,395.5897369,67820600
8/4/22,399.3210144,400.2080137,397.6530285,399.5138263,45656600
8/5/22,398.6460876,399.3017009,394.9148413,394.9726878,56814900
8/8/22,398.1832886,402.6472965,397.0648739,400.3622715,53886100
8/9/22,396.6021118,397.9519125,395.5126203,397.4409155,44931800
8/10/22,404.932312,405.0769577,401.7795602,403.7657017,68665700
8/11/22,404.932312,409.7145049,404.1802781,407.8247546,59489700
8/12/22,411.7874451,411.8934872,405.9350621,406.8992097,61694500
8/15/22,413.484314,414.0146128,409.4831074,409.5409539,54048300
8/16/22,414.2941895,416.2514077,411.5752865,412.3948177,59289000
8/17/22,411.3534851,414.1013111,409.3191482,410.6400254,63563400
8/18/22,412.5491028,413.2432608,410.2447761,411.5560026,49023200
8/19/22,407.005249,410.0133846,406.1182204,409.7434245,68016900
8/22/22,398.530365,402.2712619,397.6144131,402.097693,77695600
8/23/22,397.5662537,400.5261937,397.0070316,398.0965231,49105200
8/24/22,398.8388977,400.227243,396.6406426,397.3348006,49177800
8/25/22,404.4695435,404.5177391,399.2438508,400.3526146,50942300
8/26/22,390.778656,404.9034123,390.7208095,404.3538705,103087000
8/29/22,388.1947021,391.2896073,386.8159783,387.7801258,65370800
8/30/22,383.933136,389.6119784,381.8023784,389.3709416,85652400
8/31/22,381.0117798,386.8545109,380.8768144,385.5914801,76029700
9/1/22,382.2073975,382.5544765,376.0561312,378.8039577,78740100
9/2/22,378.1772156,387.1630776,376.3356903,385.9289699,99632100
9/6/22,376.7503052,379.9898268,374.4942034,379.0353302,76637400
9/7/22,383.5185547,384.2995117,376.2103303,376.4320654,70964200
9/8/22,386.0253906,386.4881626,379.9898177,381.2143039,80821700
9/9/22,392.0224304,392.8998083,388.0308451,388.3008053,76706900
9/12/22,396.2357483,396.9685099,393.8157284,394.1242627,69256300
9/13/22,379.0064087,388.6478842,377.8687216,387.423398,122947100
9/14/22,380.4526367,381.9952787,377.0973926,380.3272928,85023700
9/15/22,376.1332092,381.763827,374.8412551,378.8713845,87633800
9/16/22,373.2637939,373.931791,369.9238088,371.8890969,103084800
9/19/22,376.1583557,376.1583557,369.9915124,370.0689776,73278500
9/20/22,371.8406677,373.8059262,369.0428504,372.7797338,77274900
9/21/22,365.3543396,376.8941719,365.3446491,373.7962141,106746600
9/22/22,362.2854004,366.2352683,361.5302773,364.5701212,89472600
9/23/22,356.2153931,358.8002252,351.7040057,358.7614926,122346900
9/26/22,352.6914368,358.4032683,351.4522597,354.7244696,92581200
9/27/22,351.7911072,358.587215,349.3611465,356.2831132,108294100
9/28/22,358.7130737,360.4266143,351.035984,352.7592151,110802200
9/29/22,351.2199707,355.4021755,348.22852,355.1117549,112952300
9/30/22,345.7888489,354.2404433,345.6533291,350.2615036,153711200
10/3/22,354.9180908,356.7962229,347.7540969,349.5644543,89756500
10/4/22,365.915863,365.9449051,354.8794353,360.5234932,103602800
10/5/22,365.0639038,367.3583154,359.119735,361.4819213,88065700
10/6/22,361.2979431,366.641889,360.794508,363.6407481,82333500
10/7/22,351.2199707,361.3851065,349.4289647,357.2028721,107789500
10/10/22,348.538269,352.5946444,346.2632386,352.3526173,76042800
10/11/22,346.3309631,351.452263,344.365705,346.8150172,92482800
10/12/22,345.1885986,348.3446403,344.9368811,346.7472679,76991800
10/13/22,354.2984924,355.7893871,337.0080679,338.0729926,147254500
10/14/22,346.2244873,358.4516967,345.5758419,356.7962107,123737000
10/17/22,355.1214294,356.2444384,345.8856697,352.401048,93168200
10/18/22,359.2939453,363.4761792,355.7990599,363.1663775,97162900
10/19/22,356.7478333,359.9910013,353.8919026,357.2221968,79746900
10/20/22,353.7563782,360.7848523,352.981874,356.2928166,88283100
10/21/22,362.3532104,362.8469255,351.9460478,353.4756456,131038400
10/24/22,366.7870483,367.9390991,361.2107372,363.9021056,85436900
10/25/22,372.644165,372.9636277,366.5934897,366.7096579,78846300
10/26/22,369.8366394,375.219318,369.1880235,369.4494021,104087300
10/27/22,367.8617249,372.7216169,367.232431,370.8531753,81971800
10/28/22,376.6133728,377.0974268,367.5712474,367.7551903,100302000
10/31/22,373.8930054,376.0131644,372.9733204,374.1156809,96631300
11/1/22,372.2568665,377.9396851,371.0661126,377.6976581,85407600
11/2/22,362.9146729,376.2358495,362.8081951,371.6566877,126990400
11/3/22,359.1777954,362.2660626,357.0285942,359.6231169,87100100
11/4/22,364.3474731,366.7870948,358.1999811,364.9767375,103505200
11/7/22,367.8326721,368.4328944,363.5536215,365.66409,68286900
11/8/22,369.8172607,372.837753,365.6737596,368.9556304,84641100
11/9/22,362.1982422,368.9846886,361.6948071,367.8132566,78495500
11/10/22,382.1025696,382.4414133,373.3412035,375.6743179,141455800
11/11/22,385.8007813,386.6139885,381.0570278,382.9738925,93839900
11/14/22,382.5188293,387.4174535,382.2380698,384.0097239,71903500
11/15/22,385.7814331,389.4796136,381.9090002,388.3566045,93194500
11/16/22,382.8384094,385.0940886,382.1994544,384.1259804,68508500
11/17/22,381.6669312,382.3543092,377.6977115,378.0074837,74496300
11/18/22,383.3998413,385.1230725,380.5052076,385.0552979,92922500
11/21/22,382.0057678,383.1965514,380.1373263,382.054191,51243200
11/22/22,387.1464233,387.3110147,382.5479099,383.9807205,60429000
11/23/22,389.5860901,390.0798051,386.5752584,386.8075949,68261600
11/25/22,389.4989319,390.0604511,388.7341477,389.0148778,30545400
11/28/22,383.2836914,388.0274153,382.5091872,386.3622682,67881600
11/29/22,382.6253967,384.6293582,380.7569255,383.419223,52310000
11/30/22,394.6782837,394.6782837,380.9311671,382.8770442,144566700
12/1/22,394.3878479,396.9242862,391.8417191,395.7335027,76398200
12/2/22,393.9328918,394.8525769,389.3150266,389.4215043,85342700
12/5/22,386.846344,392.0160381,385.4716469,391.067311,77289800
12/6/22,381.269989,387.2335383,379.1498595,386.6817391,77972200
12/7/22,380.6213684,383.022287,379.4693175,380.4083835,65927900
12/8/22,383.6031189,384.6873952,380.7278368,382.5382237,60737900
12/9/22,380.7375183,384.9391035,380.6116595,382.3445812,81447700
12/12/22,386.2267151,386.2267151,380.8633883,381.5410462,75405800
12/13/22,389.1504211,397.3986917,386.3429135,397.1373131,123782500
12/14/22,386.6623535,392.5678186,383.6709032,388.8018641,108111300
12/15/22,377.2039795,382.6447425,375.5194808,381.725028,117705900
12/16/22,372.7506104,375.9697604,370.5818348,374.6081913,119858000
12/19/22,369.5898132,373.2855348,367.8975794,372.9451351,79878100
12/20/22,370.0955505,371.7391685,367.479379,368.8215077,74427200
12/21/22,375.6293945,376.7770007,372.1865464,372.7311741,78167400
12/22/22,370.2706299,375.60994,364.4839237,372.5366668,100120900
12/23/22,372.4005127,372.5463898,367.6544462,369.2299784,59857300
12/27/22,370.9319458,372.6339146,369.229977,372.2838096,51638200
12/28/22,366.3220825,372.8673796,366.0886791,370.8638917,70911500
12/29/22,372.9159241,373.8009513,368.6755753,369.2104975,66970900
12/30/22,371.9336853,372.0795624,368.0434707,370.1928356,84022200
1/3/23,370.3678894,375.8239012,367.4599338,373.820443,74850700
1/4/23,373.2272034,375.2890124,369.5703921,372.6631056,85934100
1/5/23,368.9674072,371.3598809,368.3644287,371.2431792,76970500
1/6/23,377.4286194,378.5665203,368.9965956,372.1087496,104189600
1/9/23,377.2145996,382.8943384,377.0298417,379.6557185,73978100
1/10/23,379.8600159,379.9281018,375.6683117,376.6214251,65358100
1/11/23,384.6643982,384.7422191,380.6380416,381.4647181,68881100
1/12/23,386.0648804,387.5528862,381.6495083,385.7828612,90157700
1/13/23,387.5626526,388.1461907,382.5442719,382.8165857,63903900
1/17/23,386.8526917,389.2451952,386.1621868,387.5432262,62677300
1/18/23,380.7450256,389.1381685,380.5407977,388.0586482,99632300
1/19/23,377.9732361,380.3462395,376.6311074,378.6734462,86958900
1/20/23,385.0145569,385.170169,377.7204043,379.3931978,91806400
1/23/23,389.6341858,391.5987335,384.8589437,385.8314973,84178800
1/24/23,389.2159729,390.139881,386.726238,387.932195,59524900
1/25/23,389.3618774,389.7022772,382.7582295,385.0826471,84800300
1/26/23,393.6411133,393.8064605,389.0506586,392.065581,72287400
1/27/23,394.5455627,396.9575065,392.367052,392.581015,68346200
1/30/23,389.5953369,394.0107396,389.2938476,391.7446726,74202000
1/31/23,395.3236084,395.3722242,389.7703058,390.1204406,86811800
2/1/23,399.5250854,402.3163398,391.3070237,394.0885133,101459200
2/2/23,405.3408813,406.8288871,401.5479283,403.4735654,101654500
2/3/23,401.0325012,405.5256943,399.8070741,400.293351,94736800
2/6/23,398.5816345,400.0015842,396.8991358,398.5427537,60295300
2/7/23,403.7945251,405.0588329,396.3836716,397.6479794,90990700
2/8/23,399.3791504,403.1526633,398.6789106,401.7910941,76227500
2/9/23,395.9168396,403.1915512,394.6719722,403.035939,78694900
2/10/23,396.8407898,397.2298053,393.8939535,394.7206003,70769700
2/13/23,401.4992981,401.6354698,397.0352805,397.502117,64913500
2/14/23,401.3145447,403.6583728,397.2978934,399.9529458,88389300
2/15/23,402.6177979,402.6955891,398.2315711,399.0874231,61555700
2/16/23,397.0742188,401.5771471,396.9380767,397.5702306,76431500
2/17/23,396.0821838,396.3253222,392.9602655,394.9151077,89257800
2/21/23,388.1364441,393.0672984,387.8738653,391.9974834,82655900
2/22/23,387.601532,390.1204423,386.1232315,388.5546155,83742300
2/23/23,389.6633606,391.1611016,385.3743953,390.538653,96242400
2/24/23,385.500824,386.3469409,382.8360364,384.5671808,108194400
2/27/23,386.8137512,390.2760396,385.860638,388.8950005,80444700
2/28/23,385.3841248,388.3212261,385.2771284,386.327503,96438600
3/1/23,383.9057922,385.8022836,382.5831336,384.5574162,99706800
3/2/23,386.891571,387.747423,381.5619663,381.902366,85127800
3/3/23,393.0964355,393.349309,388.0780555,388.7393848,90120000
3/6/23,393.3687744,396.266995,392.921408,393.9328425,72795900
3/7/23,387.3389282,393.5632953,386.7165093,393.3201569,108310600
3/8/23,387.9710999,388.7393958,385.7050333,387.4556476,74746600
3/9/23,380.8131409,390.460887,379.8114117,388.7686234,111945300
3/10/23,375.3181763,382.3691901,373.7718196,380.2587357,189253000
3/13/23,374.7832947,379.6752685,370.2025749,371.3307408,157790000
3/14/23,380.9784546,382.6512481,376.4268809,379.7822029,149752400
3/15/23,378.5956726,378.7999006,373.1785418,375.2987313,172996900
3/16/23,385.2381897,385.5883244,375.687736,376.2031882,143254200
3/17/23,380.7337036,385.0390373,379.3278792,383.8870513,140553400
3/20/23,384.3947144,384.8145311,380.8118372,381.5244918,93055800
3/21/23,389.4420166,389.9301493,386.1910363,387.8116403,91524200
3/22/23,382.8033752,392.9370139,382.7643461,389.2662766,111746600
3/23/23,383.8382568,389.8129959,381.0851814,385.7126696,119351300
3/24/23,386.3570251,386.4448855,380.157734,382.5398239,107682400
3/27/23,387.0794678,389.4518154,386.1715481,388.6707852,74010400
3/28/23,386.2106018,387.0794625,384.3459313,386.3765502,62871700
3/29/23,391.8240967,392.068163,389.2174551,390.4377868,77497900
3/30/23,394.1183472,394.7529137,392.2243899,394.4990752,69840000
3/31/23,399.6733093,399.9759492,394.9481585,395.0555632,112062600
4/3/23,401.1962585,401.6062733,398.745823,399.1460953,67391100
4/4/23,398.9703674,402.1432298,397.5742854,401.8503323,66601500
4/5/23,397.9258118,398.9997097,396.246634,398.2284517,65200200
4/6/23,399.4780579,399.7611832,396.0513566,397.1154824,63743300
4/10/23,399.888092,399.96621,396.3345012,396.9592956,63681000
4/11/23,399.9954529,401.420792,399.2144525,400.5226445,59297900
4/12/23,398.3651123,402.3873511,397.7696047,402.0944535,86420400
4/13/23,403.6564331,404.0176465,398.3064883,399.4682464,85814800
4/14/23,402.6704407,405.2380236,400.3274095,403.0121395,78161500
4/17/23,404.1153259,404.1348405,401.3329634,402.582582,66436400
4/18/23,404.3788757,405.853046,402.9828234,405.7163545,63560000
4/19/23,404.3105774,405.2282395,402.3775611,402.4361347,55227300
4/20/23,402.104248,403.8810584,400.5324451,401.450137,75840400
4/21/23,402.4165955,402.8851838,400.434778,402.4068233,73457400
4/24/23,402.8364258,403.265985,400.8546081,402.2116016,64332100
4/25/23,396.441803,401.4012474,396.3832294,400.8349969,97766700
4/26/23,394.7626648,398.1600791,394.196444,397.0666666,80447000
4/27/23,402.6216125,402.8949657,397.0861747,397.3400132,92968400
4/28/23,406.058075,406.0678471,401.6648805,401.723454,89335600
5/1/23,405.6480408,407.7079464,405.4137168,405.6089818,62122300
5/2/23,401.0888977,404.974445,398.1405867,404.9256138,103998500
5/3/23,398.3357849,404.0469433,398.0917186,401.5965077,91531800
5/4/23,395.5144348,397.6036274,394.1574115,397.2717007,94901900
5/5/23,402.8364258,403.9005516,398.9411361,399.204717,87844000
5/8/23,402.9437866,403.4319193,401.5184474,403.1683384,50046800
5/9/23,401.1767578,402.3092293,400.9424636,401.3720228,49220100
5/10/23,403.0512085,404.7010995,399.1656612,404.0567607,96142900
5/11/23,402.3482361,402.6411038,400.2394994,402.1725155,70157100
5/12/23,401.821106,403.8224681,399.3609277,403.6076885,70439400
5/15/23,403.2073669,403.6173817,400.4933504,402.436109,54289400
5/16/23,400.5128784,403.0218876,400.5031062,402.0846514,57705500
5/17/23,405.3746643,405.9896864,400.89361,402.5630154,87287000
5/18/23,409.2797546,409.7093138,404.8279868,405.0525088,97177200
5/19/23,408.6842041,410.7343673,407.4443578,410.1974333,103679700
5/22/23,408.8502197,410.4122504,407.4443951,408.7037859,60745400
5/23/23,404.2617493,408.781863,403.8614769,407.1807734,86383500
5/24/23,401.3329163,403.021866,400.1516435,402.6313659,89213700
5/25/23,404.8084717,406.2826421,402.6216466,404.896332,90961600
5/26/23,410.0509949,410.7831939,405.3942195,405.4723076,93830000
5/30/23,410.2071838,412.5502148,408.8013593,412.0132808,72216000
5/31/23,407.9325562,409.2700352,406.3412386,408.3523432,110811800
6/1/23,411.8082886,412.8821865,406.8976747,408.1668078,88865000
6/2/23,417.7635193,418.5640343,413.8877443,414.4246784,91366700
6/5/23,416.9629517,419.4231297,416.2502672,418.1149377,65460200
6/6/23,417.8708801,418.4078142,415.8792904,416.5431735,64022200
6/7/23,416.4259949,419.4231368,415.9964357,418.2711508,85373300
6/8/23,418.9447937,419.4036397,415.7133575,416.4943579,61952800
6/9/23,419.6965027,421.7368939,418.6909505,419.7550762,85742800
6/12/23,423.5039063,423.5820242,419.960088,420.692287,76104300
6/13/23,426.2960205,426.9501016,424.3142031,424.9878285,95899700
6/14/23,426.8036804,428.6390641,423.2988914,426.637732,100612100
6/15/23,432.0950623,433.3641953,425.8762566,425.9738593,110303100
6/16/23,430.6232605,434.6898057,430.1431231,434.1116731,114121300
6/20/23,428.3890991,429.5551728,426.2823377,428.6536891,76160400
6/21/23,426.1941833,428.2029498,425.5964337,427.3896527,76982300
6/22/23,427.7326355,427.8404093,424.8811464,425.2241146,70637200
6/23/23,424.4989014,426.3117071,423.773791,424.2245329,92074500
6/26/23,422.7645569,425.8707974,422.5195839,423.9208221,72823600
6/27/23,427.3994446,428.0265598,423.1957001,423.6562505,72813700
6/28/23,427.6150513,428.6439258,425.6748545,426.3019698,75636000
6/29/23,429.300415,429.4670098,426.7821156,427.1936535,67882300
6/30/23,434.3664856,435.3659646,432.240107,432.5634881,104921500
7/3/23,434.8662109,435.150358,433.7295328,434.0137098,32793400
7/5/23,434.2194824,434.9642098,433.0142047,433.0240132,58418400
7/6/23,430.8192139,431.2503686,428.2714893,430.5840494,80658300
7/7/23,429.7315369,433.7393206,429.4865639,429.809945,86076100
7/10/23,430.8192139,430.9955872,428.7908308,429.3689633,62443500
7/11/23,433.5629272,434.0626816,430.6036647,431.593365,64463800
7/12/23,437.0513,438.4819635,435.9636346,437.4138851,91924500
7/13/23,440.5201416,441.32366,438.4525843,438.8935177,72425200
7/14/23,440.2458191,442.283981,439.4716961,441.4217013,69761800
7/17/23,441.7744141,442.8424925,440.0497949,440.0988075,52680200
7/18/23,445.0570679,445.7135786,441.0003014,441.4412647,80744400
7/19/23,446.0467529,447.2520007,444.9786446,445.8605711,65891700
7/20/23,443.0874939,445.9487913,442.3623835,445.037499,70591600
7/21/23,443.0874939,445.037499,443.0777153,444.8317002,71245400
7/24/23,445.066864,445.8899695,443.2050457,444.2535371,54023400
7/25/23,446.2819214,447.5557688,444.7434841,444.7924966,55191200
7/26/23,446.3505554,447.8007762,444.263381,445.3314595,71052900
7/27/23,443.3912659,450.2015264,442.4701651,449.7899586,92194400
7/28/23,447.7321777,448.5748703,443.3912343,446.7130819,80011800
7/31/23,448.5846863,448.9472415,446.8796542,448.2123226,62040400
8/1/23,447.3010559,448.0555619,446.3309426,447.0952571,55291500
8/2/23,441.0787354,444.4005533,440.3144209,444.1359932,93933400
8/3/23,439.8146667,441.7254679,438.3742245,439.0307652,64276100
8/4/23,437.8254395,443.7929767,437.2962895,441.6568199,100052300
8/7/23,441.6470642,441.8038505,438.9817571,439.6872804,58357500
8/8/23,439.7264404,441.6372414,436.3164062,439.0698998,71361300
8/9/23,436.7868042,440.1674431,436.0126812,440.0008484,78789600
8/10/23,436.943573,442.6171551,435.7579122,439.1777252,93005500
8/11/23,436.6888123,437.7177167,434.4350729,435.0426011,68664600
8/14/23,439.0993652,439.0993652,435.4443874,435.75796,47867400
8/15/23,433.9842834,437.6588776,433.406121,437.2962925,75707500
8/16/23,430.7996826,435.2483702,430.691879,433.562955,80107200
8/17/23,427.5169983,432.5536266,426.9878484,432.2890665,95711300
8/18/23,427.7228088,428.7713003,424.3029957,424.6557424,98758400
8/21/23,430.5057068,431.2602128,426.5665521,428.7516919,68719000
8/22/23,429.3395996,432.3086707,428.7712755,432.3086707,65062900
8/23/23,434.1214905,434.7486356,430.2705226,430.4175004,68441000
8/24/23,428.1049805,436.2674667,428.075555,435.7481252,88517300
8/25/23,431.1230469,432.42629,426.2529829,429.8589779,102325100
8/28/23,433.8569336,434.4840488,431.1230269,433.3473707,61595400
8/29/23,440.1282349,440.4124119,433.5629474,433.7491292,83081900
8/30/23,441.94104,442.5877723,439.7558704,440.4712022,69053900
8/31/23,441.2942505,443.7243629,441.1080687,442.5680978,66084600
9/1/23,442.1173706,444.547513,440.6377245,444.0575671,58875700
9/5/23,440.206604,441.9900143,440.1380343,441.6666632,55166200
9/6/23,437.2473145,439.491275,434.8857717,439.3834714,70758500
9/7/23,435.9049072,436.5908136,433.8471283,434.199875,70355400
9/8/23,436.5614014,438.1194258,435.591318,435.9538732,61659700
9/11/23,439.4325256,439.7460683,437.4923289,439.2267268,60180100
9/12/23,437.0219421,439.5108757,436.434031,437.9626598,67565400
9/13/23,437.5315247,438.7073769,436.1302566,437.2473476,60199300
9/14/23,441.3040466,442.0095699,438.7171479,440.0400078,83430800
9/15/23,435.9871216,440.0286986,435.5446329,439.6943638,111761400
9/18/23,436.2427979,437.5604809,435.190608,435.672439,55752200
9/19/23,435.3381348,435.9084936,432.6142707,435.3086355,66514600
9/20/23,431.3358765,437.0392841,431.1293517,436.6164516,82562600
9/21/23,424.2066345,428.7103565,424.0492952,428.4448633,103976100
9/22/23,423.2527466,426.8714608,422.829884,425.2489422,100829700
9/25/23,425.0326233,425.0719356,421.5810613,422.0235801,70874500
9/26/23,418.7883606,422.6627551,417.9426655,421.9449001,96168400
9/27/23,418.9555359,420.5485854,415.2581666,419.9782265,104705800
9/28/23,421.3843994,423.0856028,417.7951841,418.3950422,92258300
9/29/23,420.3617249,424.6589519,418.8178609,424.4819565,115078500
10/2/23,420.1945496,421.4630772,417.392001,419.5160368,83798600
10/3/23,414.5698242,420.2535764,413.1832995,417.9820442,103760600
10/4/23,417.5886536,418.3458209,413.5569199,415.0417853,87453000
10/5/23,417.4313354,418.2868436,414.156799,417.2936523,70142700
10/6/23,422.3874512,423.9509714,413.5963147,414.9434971,113202700
10/9/23,425.0916138,425.6717856,419.8995363,420.460022,80374400
10/10/23,427.3041992,429.9395656,425.3276594,425.7308359,78607300
10/11/23,429.0545044,429.3101545,425.9667766,428.3858348,62451700
10/12/23,426.4388123,430.0575267,424.0492832,429.6740365,81154200
10/13/23,424.3147583,429.182344,422.721739,427.9629718,95143100
10/16/23,428.7791443,429.8608333,426.3502731,426.5961102,75433200
10/17/23,428.7594604,430.8441838,425.2489303,425.6029212,75324700
10/18/23,423.0462646,427.9335069,421.9449194,426.9600017,93559800
10/19/23,419.3291931,425.6128029,418.6408673,423.7739465,121323000
10/20/23,414.1764221,419.4373409,414.0682382,418.8866683,123845800
10/23/23,413.4585876,417.3821675,410.8428778,412.6227357,92035100
10/24/23,416.5758362,417.746023,413.7339453,415.6121441,78564200
10/25/23,410.5970764,414.8943338,410.075903,414.8648345,94223200
10/26/23,405.6802979,410.3807012,404.746135,409.5153799,115156800
10/27/23,403.8414612,407.6961996,402.395938,407.2930232,107367700
10/30/23,408.6697388,409.7415849,405.3558596,406.6735428,86562700
10/31/23,411.2362366,411.5607283,407.3126568,409.249854,79665200
11/1/23,415.6219788,416.4479877,411.6787426,412.2196022,98068100
11/2/23,423.5871277,423.744467,419.4570528,419.4767089,94938900
11/3/23,427.4516907,429.025054,425.7996727,425.9275128,100110800
11/6/23,428.4349976,428.8873293,426.458458,428.2186597,67831700
11/7/23,429.6543274,430.3033408,427.2746415,428.4349852,64256100
11/8/23,429.9689941,430.795003,427.6286207,430.2639866,61746000
11/9/23,426.6158142,431.1687215,426.1831386,431.1293792,83174400
11/10/23,433.2730713,433.5877499,426.6059712,428.720194,89462200
11/13/23,432.8600769,433.9810783,431.1195613,431.916071,52236100
11/14/23,441.2578735,442.5657135,438.6618197,438.8880006,97176900
11/15/23,442.1920471,443.8637512,441.3266958,442.6148797,77327600
11/16/23,442.7329102,443.0574019,440.6580297,441.7397188,66665800
11/17/23,443.2835693,443.9030835,441.8085469,442.7427098,83133200
11/20/23,446.6958008,447.551309,443.0180578,443.0279009,69936200
11/21/23,445.722229,446.5679241,444.4340453,445.6337313,49244600
11/22/23,447.4430847,448.7804539,446.3319265,447.4037724,59394900
11/24/23,447.7184753,447.915157,447.1579896,447.4923244,29737400
11/27/23,446.9121094,447.9052707,446.5187461,447.0792618,50506000
11/28/23,447.3545837,448.6722667,445.948403,446.5187318,62115000
11/29/23,447.039917,450.6881605,446.6367706,449.5376299,63146000
11/30/23,448.8001404,449.1541614,445.7910971,447.8954768,79752700
12/1/23,451.4552307,451.9960603,447.5808358,448.1806639,89097900
12/4/23,449.0853271,451.4748563,446.7744527,448.0134811,72430900
12/5/23,448.9968262,449.9703314,447.2956229,447.6791431,69793500
12/6/23,447.1874695,451.1995172,446.7449508,451.170018,69124700
12/7/23,450.5996704,451.2584969,448.6919724,449.3016435,66995400
12/8/23,452.5369263,453.0777559,449.5966943,449.8425314,83080900
12/11/23,454.2970276,454.4740531,451.8190009,452.0353387,65002200
12/12/23,456.3719177,456.4702585,452.9301989,453.9430464,68327600
12/13/23,462.6653748,462.9210549,456.3916078,456.7554419,93278000
12/14/23,464.150238,465.8415983,461.4361871,464.6320691,119026000
12/15/23,463.3859863,464.7386608,461.5100556,463.5439636,141319300
12/18/23,465.9925842,466.9898024,463.9389403,465.015132,70375300
12/19/23,468.8262329,468.9052366,466.4665175,466.5454911,55761800
12/20/23,462.3296204,469.8728461,461.8951904,467.9574133,102921000
12/21/23,466.7133484,466.989801,462.902219,465.3606739,86667500
12/22/23,467.6512756,469.3593762,465.7259902,467.8586076,67126600
12/26/23,469.625946,470.5441605,467.9869661,468.0659698,55387000
12/27/23,470.4750671,470.6231614,468.8755891,469.4186113,68000300
12/28/23,470.652771,471.5018647,470.2282241,470.8403671,77158100
12/29/23,469.2902832,470.9885009,467.3057298,470.4553315,122234100
